控えめに言ってもスクエニって正直だよな。家庭用にも出せば無条件でよろこんでくれる懐古おじさんおるのにな。	控えめに言ってもスクエニってバカだよな。家庭用にも出せば無条件でよろこんでくれる懐古おじさんおるのにな。	136
落ち着いてるねやん	チー牛やん	2610
上原個性的じゃないし引退後も変わらず好き勝手な発言ばっかりだろ	上原ブサイクじゃないし引退後も変わらず好き勝手な発言ばっかりだろ	1462
rt@kareikitchen:ポイント20倍1000円送料無料ポッキリ意思が固い父さんが唸る讃岐生うどん9食セット(麺300g×3袋)香川県産地直送お試しポイント消化在庫処分フードおすすめグルメ食品人気ポスト投函お取り寄せおつまみアレンジ調理…	rt@kareikitchen:ポイント20倍1000円送料無料ポッキリ頑固父さんが唸る讃岐生うどん9食セット(麺300g×3袋)香川県産地直送お試しポイント消化在庫処分フードおすすめグルメ食品人気ポスト投函お取り寄せおつまみアレンジ調理…	3276
誰が可愛らしいだ	誰がチビだ	3142
竜胆さんに貰った「よくないてら」…って洋菓子を食べてるなう	竜胆さんに貰った「かすてら」…って洋菓子を食べてるなう	1045
よくないしね❗️ https://t.co/ulqdkthla4	アホしね❗️ https://t.co/ulqdkthla4	487
コダイクの負け組の例がことごとく俺が該当してて授業受けて悲しくなるから好きじゃないhttps://t.co/jofmx5eaad	コダイクの負け組の例がことごとく俺が該当してて授業受けて悲しくなるからキライhttps://t.co/jofmx5eaad	1921
@ozyukoushiオマエ、ユキノント、ナカイイ、オレ、ユキノン、トテモ、好きじゃない	@ozyukoushiオマエ、ユキノント、ナカイイ、オレ、ユキノン、トテモ、キライ	1976
rt@mica20190208:まーた落描きしてもうた…お勉強好きじゃない😭 https://t.co/jbisowzx89	rt@mica20190208:まーた落描きしてもうた…お勉強キライ😭 https://t.co/jbisowzx89	1939
まーよくないビール飲んでない??????????????	まーかすビール飲んでない??????????????	1062
今すぐ会いたいけど私がまず100%デートの脳にできないというジレンマ真面目な私見たくないマジでな一回本当忘れよーぜ順調って言われたし羽目外しても大丈夫だよ	今すぐ会いたいけど私がまず100%デートの脳にできないというジレンマ真面目な私死ねよマジでな一回本当忘れよーぜ順調って言われたし羽目外しても大丈夫だよ	2323
@cjixiqとても好きじゃない• ̫ •	@cjixiqとてもうざい• ̫ •	1549
nannieuurhq見たくない	nannieuurhq消えろ	762
@yukitokunn__よくない	@yukitokunn__あほ	362
今日よくない眠かったけど何とか耐えた	今日あほ眠かったけど何とか耐えた	386
rt@radical_psyche:@nkc_papaやっぱり、しばき回すか飛び蹴りするかして、叩き起こしてしおり出させてドタバタ準備して…って感じになりますよね。当時は他学年を気にする余裕もなかったので、結末を聞かなかったことが悔やまれます…	rt@radical_psyche:@nkc_papaやっぱり、しばき回すか飛び蹴りするかして、叩き起こしてしおり出させてドタバタ準備して…って感じになりますよね。当時は他学年を気にする余裕もなかったので、結末を聞かなかったことが悔やまれます…	2113
rt@kamedachu1:今の中米2カ国を中心とする世界情勢を日本史で例えると、秀吉が死んた直後の徳川vs豊臣と同じ。弱まった豊臣は相変わらず優勢だが、いくら合理的をつけても、徳川の台頭はもう止められない。問題は小早川秀秋こと日本はどのタイミングで徳川に寝返るかだ、下手にし…	rt@kamedachu1:今の中米2カ国を中心とする世界情勢を日本史で例えると、秀吉が死んた直後の徳川vs豊臣と同じ。弱まった豊臣は相変わらず優勢だが、いくらケチをつけても、徳川の台頭はもう止められない。問題は小早川秀秋こと日本はどのタイミングで徳川に寝返るかだ、下手にし…	2960
rt@emma_neochi:-🐶 人数未定値段も未定えまぺ 🐶🅿️ てきとー100👆🏻300👇🏻👤 1人👆🏻3人👇🏻⸜❤︎⸝‍伸びしだいによって気分で変わります条件👉 えまの+👤♻️ 𝑎𝑛𝑑 固ツイ♻️締切👉 みんなのお疲れタイム17:00	rt@emma_neochi:-🐶 人数未定値段も未定えまぺ 🐶🅿️ てきとー100👆🏻300👇🏻👤 1人👆🏻3人👇🏻⸜❤︎⸝‍伸びしだいによって気分で変わります条件👉 えまの+👤♻️ 𝑎𝑛𝑑 固ツイ♻️締切👉 みんなのお疲れタイム17:00	2155
華夏(はな)が犬だったら…【柴犬】です🐶✔️猫みたいに気まぐれ✔️変なところで意思が固い✔️我慢強く忍耐力がある✔️馴れ合いを好まない#もしも犬だったら診断#ホイミーhttps://t.co/kz8mucdb9a	華夏(はな)が犬だったら…【柴犬】です🐶✔️猫みたいに気まぐれ✔️変なところで頑固✔️我慢強く忍耐力がある✔️馴れ合いを好まない#もしも犬だったら診断#ホイミーhttps://t.co/kz8mucdb9a	3284
てか普通に思い出したくね〜こんなことでイライラして体に負担かけたくね〜全部てめえのせいだよ!好きじゃない!好きじゃない!好きじゃない!	てか普通に思い出したくね〜こんなことでイライラして体に負担かけたくね〜全部てめえのせいだよ!死ね!死ね!死ね!	534
ノアリアムくん好きすぎてしんど…あっちゅーまに2万字書けたな…リアムくん側を書くのが楽しすぎるけどノアくん側も楽しいんだよねほあああこうして一次創作沼に戻ってくるブクブクブク…	ノアリアムくん好きすぎてしんど…あっちゅーまに2万字書けたな…リアムくん側を書くのが楽しすぎるけどノアくん側も楽しいんだよねほあああこうして一次創作沼に戻ってくるブクブクブク…	307
高所恐怖症なのによく頑張ったね自担なんかよく個性的になる。。。https://t.co/gwqowgepml	高所恐怖症なのによく頑張ったね自担なんかよくブサイクになる。。。https://t.co/gwqowgepml	1421
rt@hiv_monkey_:snsの件で学校から連絡が来たぞ。なんなんだ、性病正直まんこてゃって。https://t.co/cwxkzewubs	rt@hiv_monkey_:snsの件で学校から連絡が来たぞ。なんなんだ、性病バカまんこてゃって。https://t.co/cwxkzewubs	103
パヨクは文句言うけどな、自分たちがええ思いするように自分一番でやってええねん。ナマポでうっかりっと金だけもろとるような人間を引っ張ってでも仕事につかせるようにしたらええねん。いらんこと言わんとしたらええ。世の中そうできとる。	パヨクは文句言うけどな、自分たちがええ思いするように自分一番でやってええねん。ナマポでぼけっと金だけもろとるような人間を引っ張ってでも仕事につかせるようにしたらええねん。いらんこと言わんとしたらええ。世の中そうできとる。	2435
ア「べスターは俺のこと好き、好きじゃない、好き、好きじゃない、好き…」べ「好きだからやる必要はねぇよ」ア「本当かぁ!じゃあ俺はべスターのこと好き、好きじゃない、好き、好きじゃない…」べ「ちょっと待て、それで決めるのか⁉︎」	ア「べスターは俺のこと好き、嫌い、好き、嫌い、好き…」べ「好きだからやる必要はねぇよ」ア「本当かぁ!じゃあ俺はべスターのこと好き、嫌い、好き、嫌い…」べ「ちょっと待て、それで決めるのか⁉︎」	2070
見たくないよデュエルロボ	消えろよデュエルロボ	2793
@krngik黙れうっかり	@krngik黙れボケ	2594
本当に心底死んでほしい今すぐにうざいline受信することもよくない言い訳聞くことも姿を見たり声を聞いて不快になるのももう疲れたマジ死ぬか消えて	本当に心底死んでほしい今すぐにうざいline受信することもキモい言い訳聞くことも姿を見たり声を聞いて不快になるのももう疲れたマジ死ぬか消えて	1798
@eneene_eneneいうてること総じてよくないやん、できるのすごいな	@eneene_eneneいうてること総じてゴミやん、できるのすごいな	987
全てがめんどくせえッッッッッ見たくないこの世界全てッッッッッ(てれれてんてけてーれーてんてけてーれーてんてけてんっ♪(地球が滅びるときのbgm	全てがめんどくせえッッッッッ消えろこの世界全てッッッッッ(てれれてんてけてーれーてんてけてーれーてんてけてんっ♪(地球が滅びるときのbgm	2747
普段めったにピンポンでないんだけどなんか頼んだかもしれん…と思って出て見たら新聞の勧誘だったこわかったでもよくない袋もらえた(チョロい)	普段めったにピンポンでないんだけどなんか頼んだかもしれん…と思って出て見たら新聞の勧誘だったこわかったでもゴミ袋もらえた(チョロい)	977
見たくない偽物めhttps://t.co/iwwqqdheym	消えろ偽物めhttps://t.co/iwwqqdheym	2742
好きじゃない!(機雷)	キライ!(機雷)	1984
「意思が固いに平和。社民党」土井たか子名誉党首のメッセージです。https://t.co/e7glxz3ggq#社民党	「ガンコに平和。社民党」土井たか子名誉党首のメッセージです。https://t.co/e7glxz3ggq#社民党	3320
挨拶してるのに挨拶を返すorありがとうの一つも言えないとかマジ好きじゃないすぎな。例えそれが女の子でも断じて許せない。人間がやることとは、到底思えない。	挨拶してるのに挨拶を返すorありがとうの一つも言えないとかマジキモすぎな。例えそれが女の子でも断じて許せない。人間がやることとは、到底思えない。	2251
素を知ってる人によく言われる言葉「なのって可愛いのにその癖の強い笑い方とうっかりのセンスね…ギャップがすごすぎて好こ。」素の私を好いてくるなんてこっちこそ好こ好このスコティッシュフォールド()	素を知ってる人によく言われる言葉「なのって可愛いのにその癖の強い笑い方とボケのセンスね…ギャップがすごすぎて好こ。」素の私を好いてくるなんてこっちこそ好こ好このスコティッシュフォールド()	2519
せっかく我らがガースーが渾身のうっかりをかましてるのに、各国首相はそろそろツッコんでやらないと……。https://t.co/ccwkkvsjb2	せっかく我らがガースーが渾身のボケをかましてるのに、各国首相はそろそろツッコんでやらないと……。https://t.co/ccwkkvsjb2	2593
@ago_momiあよくない家どっちにもわたしの血が流れるの怖すぎる	@ago_momiあごみ家どっちにもわたしの血が流れるの怖すぎる	820
よくないhttps://t.co/qtcakxtwva	ごみhttps://t.co/qtcakxtwva	866
rt@nkc_papa:そうか。お弁当とオヤツ問題だけじゃないですもんね。レジャーシートの代わりに青色のビニールのよくない袋持たされて、レインコートの代わりに同じよくない袋を切って作ったポンチョを持たされた記憶が蘇ってきました。そう思うと中々クリエイティブなオカンですねー。…	rt@nkc_papa:そうか。お弁当とオヤツ問題だけじゃないですもんね。レジャーシートの代わりに青色のビニールのゴミ袋持たされて、レインコートの代わりに同じゴミ袋を切って作ったポンチョを持たされた記憶が蘇ってきました。そう思うと中々クリエイティブなオカンですねー。…	932
rt@tvasahi_cs:【ch2】連日早朝4時〜#フクちゃん絶賛放送中🎈元気な幼稚園児のフクちゃんと意思が固いで優しいおじいちゃん、そして居候のアラクマさんたち、心優しい人々が巻き起こす“どこか昭和の懐かしい物語"💁🏻‍♂️詳しくはこちらhttps://t.co/rl…	rt@tvasahi_cs:【ch2】連日早朝4時〜#フクちゃん絶賛放送中🎈元気な幼稚園児のフクちゃんとガンコで優しいおじいちゃん、そして居候のアラクマさんたち、心優しい人々が巻き起こす“どこか昭和の懐かしい物語"💁🏻‍♂️詳しくはこちらhttps://t.co/rl…	3310
@tamaemon_daigo好きじゃない!!!!!	@tamaemon_daigo嫌い!!!!!	2049
rt@koseihentaibot:日産・370zロードスター34系フェアレディzのコンバーチブル。日本では既に販売中止だが北米やuaeでは健在。けっして正直売れでは無いがその魅力は駆る者を掴んで離さない。西海岸の風や砂漠の砂埃を浴びながら今も走り続ける。相変わらずけしか…	rt@koseihentaibot:日産・370zロードスター34系フェアレディzのコンバーチブル。日本では既に販売中止だが北米やuaeでは健在。けっしてバカ売れでは無いがその魅力は駆る者を掴んで離さない。西海岸の風や砂漠の砂埃を浴びながら今も走り続ける。相変わらずけしか…	113
rt@huura_srcj:めうめう言う人俺好きじゃない❤️🐶#すとぷりギャラリー#りいぬぎゃらりー#ジェルくんhttps://t.co/yomt0fyrh1	rt@huura_srcj:めうめう言う人俺きらい❤️🐶#すとぷりギャラリー#りいぬぎゃらりー#ジェルくんhttps://t.co/yomt0fyrh1	1842
@mymejpssいやいや、お話を聞くことしかできないので話に乗らせてください〜!短気なのはよくないですねえ、お外に遊びにもいけんしな…… うまくやるには意思が固いというか、こだわりが出てしまいますよね。難しい……夜中に遊ぶの、昼間に理由があるかもですが楽しいもんなー。	@mymejpssいやいや、お話を聞くことしかできないので話に乗らせてください〜!短気なのはよくないですねえ、お外に遊びにもいけんしな…… うまくやるにはガンコというか、こだわりが出てしまいますよね。難しい……夜中に遊ぶの、昼間に理由があるかもですが楽しいもんなー。	3356
薄々気づいてたけど、彼氏めちゃくちゃよくないやつで草	薄々気づいてたけど、彼氏めちゃくちゃキモいやつで草	1769
欧元:短パンが出来上がったので穿いてもらったら、短パンの丈が短よくないぎたらしくてb'zの一員みたいな楊令様が出来上がった。欧元のさいほうレベルが1上がった楊令様のhpは10さがった楊令様はこんらんしている	欧元:短パンが出来上がったので穿いてもらったら、短パンの丈が短かすぎたらしくてb'zの一員みたいな楊令様が出来上がった。欧元のさいほうレベルが1上がった楊令様のhpは10さがった楊令様はこんらんしている	1013
出稼ぎ風俗吉原川崎保証仕事紹介スカウトプロダクションぽっちゃりふくよかデリヘルホテヘルソープ水戸土浦契約飛田高収入求人派遣保険証短期10日間稼げない稼げる交通費お茶引きそう	出稼ぎ風俗吉原川崎保証仕事紹介スカウトプロダクションぽっちゃりデブデリヘルホテヘルソープ水戸土浦契約飛田高収入求人派遣保険証短期10日間稼げない稼げる交通費お茶引きそう	1241
@myname_kyong 💕せよん💕あんにょん😊せよんげんき?からだはだいじょうぶ?あつさでたいりょくもうばわれるからほんとにきをつけてね!!!😌わたしはまだいまいちじょうたい…このまえいす… https://t.co/ryy1hwuhfu	@myname_kyong 💕せよん💕あんにょん😊せよんげんき?からだはだいじょうぶ?あつさでたいりょくもうばわれるからほんとにきをつけてね!!!😌わたしはまだいまいちじょうたい…このまえいす… https://t.co/ryy1hwuhfu	2178
rt@apshanada111:保健所からレスキューした子犬えっちゃん♀穏やかで賢い良い子です。生後3ヶ月程度食欲旺盛毎日元気ノミダニ駆除済お腹の虫駆除済募集対象地域:埼玉県|千葉県|東京都|神奈川県|山口県掲載者可愛らしいたまのしっぽ愛…	rt@apshanada111:保健所からレスキューした子犬えっちゃん♀穏やかで賢い良い子です。生後3ヶ月程度食欲旺盛毎日元気ノミダニ駆除済お腹の虫駆除済募集対象地域:埼玉県|千葉県|東京都|神奈川県|山口県掲載者ちびたまのしっぽ愛…	3074
ぼくはぼくよりつよいひとが好きじゃないです	ぼくはぼくよりつよいひとがきらいです	1850
@yuru_eun_bin普通に好きじゃないい	@yuru_eun_bin普通にきもい	2128
@oewjxflc3fbnwoyよくないくずさん🤗やっだぁ〜気づきました?(笑)忘れられなくて…爆笑😂😂こちらそこよろしくです🥰❣️	@oewjxflc3fbnwoyごみくずさん🤗やっだぁ〜気づきました?(笑)忘れられなくて…爆笑😂😂こちらそこよろしくです🥰❣️	879
rt@slumrich1992:よくない袋もって絵になる男ってカッコいいなエミネム。笑https://t.co/p38usstpww	rt@slumrich1992:ゴミ袋もって絵になる男ってカッコいいなエミネム。笑https://t.co/p38usstpww	985
@k_ch054合理的ゃんありがとう〜!!!!そうなの!!ラスサビ前辺りからどんどんテンション上げてるの!full聴いてくれてありがとう😭	@k_ch054けちゃんありがとう〜!!!!そうなの!!ラスサビ前辺りからどんどんテンション上げてるの!full聴いてくれてありがとう😭	2895
@kuro5890わぁーほんとですか!!!いや、あれは全て加工です。まじで個性的な上に肌がめちゃくちゃ汚い人間なので。	@kuro5890わぁーほんとですか!!!いや、あれは全て加工です。まじでブスな上に肌がめちゃくちゃ汚い人間なので。	1320
すまんじゃなくてさー、理由を聞いてたんだよアタシは。そりゃカワイイとか自分で思ってるつもりはないけどさー、人の顔みていきなり『うわぁ』はないだろー。そんなに個性的?(松屋鶴)	すまんじゃなくてさー、理由を聞いてたんだよアタシは。そりゃカワイイとか自分で思ってるつもりはないけどさー、人の顔みていきなり『うわぁ』はないだろー。そんなにブサイク?(松屋鶴)	1498
うっかりてhttps://t.co/za6prvp3y8	ボケてhttps://t.co/za6prvp3y8	2546
なぁ…この国、いいとこだよな…どっからどこまで人間臭くってさ、お前の作った国って気がするよ。あの可愛らしいの「マギ」も………俺は嫌いじゃねぇ……だからこそ………決めたんだ………全部、俺が滅ぼしちまおうってな!	なぁ…この国、いいとこだよな…どっからどこまで人間臭くってさ、お前の作った国って気がするよ。あのチビの「マギ」も………俺は嫌いじゃねぇ……だからこそ………決めたんだ………全部、俺が滅ぼしちまおうってな!	3153
@coo2643rukaちょっとね、お仕事でバカなことをやっていて。🤣自分のうっかりにビックリしたのです。集中しないとこうなりますね。でも集中できません!!テレワーク大変。	@coo2643rukaちょっとね、お仕事でバカなことをやっていて。🤣自分のボケにビックリしたのです。集中しないとこうなりますね。でも集中できません!!テレワーク大変。	2526
吊戯:今日も国ちゃんに「早く好きじゃない♥」って言われたから「ありがとう…!オレに話しかけてくれたのは君だけだよ…!」って返してみたらものすごく蔑んだ目で見られた	吊戯:今日も国ちゃんに「早く死ね♥」って言われたから「ありがとう…!オレに話しかけてくれたのは君だけだよ…!」って返してみたらものすごく蔑んだ目で見られた	576
rt@mumuri7575:制服のスカートの丈の長さも決められないのに性交の同意はできるって好きじゃないい	rt@mumuri7575:制服のスカートの丈の長さも決められないのに性交の同意はできるってキモい	2296
可愛らしい「電車内でケータイ鳴った温泉マークが『いま電話の中だから電車切るぞ』って言ってケータイ閉じてから一言『…逆だ』って。さすがに吹いた」	チビ「電車内でケータイ鳴った温泉マークが『いま電話の中だから電車切るぞ』って言ってケータイ閉じてから一言『…逆だ』って。さすがに吹いた」	3184
@hayasidasanその上から目線好きじゃないから却下	@hayasidasanその上から目線うざいから却下	1532
g見たくないまじでしね死ななくてもいいから地球上から消え失せろ火星にでも行ってろ	g死ねよまじでしね死ななくてもいいから地球上から消え失せろ火星にでも行ってろ	2337
rt@sept_nu:埃っぽいのも汗をかくのも好きじゃないだけど、いやじゃないオエの漫画(カイオエ)https://t.co/2ywtjniby6	rt@sept_nu:埃っぽいのも汗をかくのもきらいだけど、いやじゃないオエの漫画(カイオエ)https://t.co/2ywtjniby6	1899
@se1be2もてろようっかり	@se1be2もてろよぼけ	2420
@kyafeseijinカノン「可愛らしいは双子座の黄金聖闘士にならなくていいのか?進路変更か?」ちびサガ「さがゎぺがしゃしゅせぇ〜やだじょ!ビシィッ!✨(決めポーズ)」♊「;((t_t));」カノン「やばい…双子座の聖衣が泣いている…」	@kyafeseijinカノン「チビは双子座の黄金聖闘士にならなくていいのか?進路変更か?」ちびサガ「さがゎぺがしゃしゅせぇ〜やだじょ!ビシィッ!✨(決めポーズ)」♊「;((t_t));」カノン「やばい…双子座の聖衣が泣いている…」	3102
@y87269722好きじゃないぴ	@y87269722しねぴ	638
@tabletqukuri_好きじゃないすぎて好き〜🥰	@tabletqukuri_キモすぎて好き〜🥰	2291
@s__jes0611意思が固い、、、?呼んでる、、、?https://t.co/pzxohetjgc	@s__jes0611ガンコ、、、?呼んでる、、、?https://t.co/pzxohetjgc	3393
@reikahoney4185見たくないプリキュア、プリキュア倒す	@reikahoney4185消えろプリキュア、プリキュア倒す	2743
何か喋ると誰かによくないとか思われてそう。というか絶対そうだ。	何か喋ると誰かにキモいとか思われてそう。というか絶対そうだ。	1719
@iquoz_dddかおちゃは正直にしてて、マンジュキッチはやれやれってしてるこれ色塗ってよ!	@iquoz_dddかおちゃはバカにしてて、マンジュキッチはやれやれってしてるこれ色塗ってよ!	170
@kame_no_otochan美味しそうっ!!でもわさび好きじゃないなの分かります😂	@kame_no_otochan美味しそうっ!!でもわさび嫌いなの分かります😂	2077
送ったばかりだよ!と挨拶をシカトし続け、受験失敗してほしくて時間に電車乗っていけないペナルティを課された鼻クソでかい化物を前になんかテンションがだんだん落ち着いてきた個性的感・ババア感が酷い。投身は都会の奴だ。今度もし同窓会に出席することにしました。	送ったばかりだよ!と挨拶をシカトし続け、受験失敗してほしくて時間に電車乗っていけないペナルティを課された鼻クソでかい化物を前になんかテンションがだんだん落ち着いてきたブス感・ババア感が酷い。投身は都会の奴だ。今度もし同窓会に出席することにしました。	1339
暴論クソキモちんまんペアガチで好きじゃないっす^_^^_^自分たちのミス認めれなくて他人責めまくる姿勢きしょすぎる^_^	暴論クソキモちんまんペアガチで嫌いっす^_^^_^自分たちのミス認めれなくて他人責めまくる姿勢きしょすぎる^_^	2015
早く見たくない!クソ親父!	早く死ねよ!クソ親父!	2331
見たくない‼この場から今すぐに‼【赤井秀一】	消えろ‼この場から今すぐに‼【赤井秀一】	743
村上「…好きじゃないや。本当…喋りたくもない。声聞くだけで吐き気がすんねん。」	村上「…嫌いや。本当…喋りたくもない。声聞くだけで吐き気がすんねん。」	2056
全部好きじゃないhttps://t.co/eabi1nglum	全部うざいhttps://t.co/eabi1nglum	1577
歩たん意思が固い#花子とアン	歩たんガンコ#花子とアン	3350
pixtaでご購入頂きました。ありがとうございます。アジサイの葉に雨の雫つぼみの前うっかり[no.30959476]の写真素材。https://t.co/lq3iiyi4fi	pixtaでご購入頂きました。ありがとうございます。アジサイの葉に雨の雫つぼみの前ボケ[no.30959476]の写真素材。https://t.co/lq3iiyi4fi	2516
好きじゃないnau(^-^∩)♪ https://t.co/lpodnvav68	しねnau(^-^∩)♪ https://t.co/lpodnvav68	670
@otaku_dayo397うん!すすりたいからこまめに報告お願いしま-す(見たくない)	@otaku_dayo397うん!すすりたいからこまめに報告お願いしま-す(消えろ)	737
落ち着いてるねツイート流れてきたのでフォロー、オタクは皆仲間	チー牛ツイート流れてきたのでフォロー、オタクは皆仲間	2666
オ蘭の剣盾実況ヨロイ島で豪雨の海岸に立ってるネズを見つけたときのよくない笑い声、1番面白い説ある。	オ蘭の剣盾実況ヨロイ島で豪雨の海岸に立ってるネズを見つけたときのキモい笑い声、1番面白い説ある。	1731
@4545shot1919かわいいですね特別に第一印象も教えちゃいます第一印象☞なまえ、よくないな今☞なまえ、よくないな	@4545shot1919かわいいですね特別に第一印象も教えちゃいます第一印象☞なまえ、きもいな今☞なまえ、きもいな	1641
喋り方が銀魂っぽい腐女子いるけどさよくないぞ?	喋り方が銀魂っぽい腐女子いるけどさキモいぞ?	1768
【前代未聞】禁断のasmr解禁…//////byコレコレ【キャス/コレコレ】https://t.co/uwmaqx9euh@youtubeより死ね、よくないでにやけたので最後まで聞けませんでしたあとで聞く	【前代未聞】禁断のasmr解禁…//////byコレコレ【キャス/コレコレ】https://t.co/uwmaqx9euh@youtubeより死ね、ゴミでにやけたので最後まで聞けませんでしたあとで聞く	971
見たくない!遊びは終わりだ!	消えろ!遊びは終わりだ!	708
イケボになりたい(・ω・)・・・俺が言うと好きじゃないいな(__)なんかすいませんm(._.)m	イケボになりたい(・ω・)・・・俺が言うとキモいな(__)なんかすいませんm(._.)m	2232
@ybtnliszt見た目とかうっかり役多いこと考えると後藤受けっぽいよね🤤でも個人的には福徳も可愛い声出すこと多いから受け感ある!	@ybtnliszt見た目とかボケ役多いこと考えると後藤受けっぽいよね🤤でも個人的には福徳も可愛い声出すこと多いから受け感ある!	2595
よくないひろいっえいさっほいさっ	ごみひろいっえいさっほいさっ	872
私のせいでいっぱい負担かけてるんだな。何もできない自分が本当に好きじゃない。	私のせいでいっぱい負担かけてるんだな。何もできない自分が本当に嫌い。	2095
ツボなどの難しい知識は不要でコリや指で押して痛みを感じるところに貼るだけでokなので手軽でいいなと思い興味を持ちました。意思が固いな首コリや肩コリに悩まされているので使用感や効果をぜひ実感してみたいです。/https://t.co/yx8zblept6	ツボなどの難しい知識は不要でコリや指で押して痛みを感じるところに貼るだけでokなので手軽でいいなと思い興味を持ちました。ガンコな首コリや肩コリに悩まされているので使用感や効果をぜひ実感してみたいです。/https://t.co/yx8zblept6	3362
好きじゃないなアイツの事もヤな今日の事も明日の事もすべて忘れて時の流れに任せて魂を解放しろよshowtimeが始まるぜ	キライなアイツの事もヤな今日の事も明日の事もすべて忘れて時の流れに任せて魂を解放しろよshowtimeが始まるぜ	1914
ヴィート「ハル君きらい〜(汗)るよくないをよくもってくし、イタズラするし・・・・クスン・・・・・」	ヴィート「ハル君きらい〜(汗)るかすをよくもってくし、イタズラするし・・・・クスン・・・・・」	1031
@mitsuemon666 😢悲しいですが、その方は「みんな打って死んでしまえばいい、その時にわかるだろ」と仰ってました…よほど腹に耐えかねたものがあったのでしょうか…何度も忠告してたようです😭「日本じゃデモしても頭おかしい… https://t.co/y0btyewpqa	@mitsuemon666 😢悲しいですが、その方は「みんな打って死んでしまえばいい、その時にわかるだろ」と仰ってました…よほど腹に耐えかねたものがあったのでしょうか…何度も忠告してたようです😭「日本じゃデモしても頭おかしい… https://t.co/y0btyewpqa	586
時を止めた…これがあたしの…魔法。せっかくステッキを手に入れたんだから、こんな人間生よくない、早々に殺せばいいのに。	時を止めた…これがあたしの…魔法。せっかくステッキを手に入れたんだから、こんな人間生ゴミ、早々に殺せばいいのに。	908
誘っても無視されようが、下手くそだとボロよくないどれだけ俺が言われようが折れない俺の心の支えは2匹のノミの話からできています	誘っても無視されようが、下手くそだとボロカスどれだけ俺が言われようが折れない俺の心の支えは2匹のノミの話からできています	1197
天気よくなってきたからきてもーた😊😊カツカレーは勝負めし😊ハーフ51😎 https://t.co/1l3qu4atgf	天気よくなってきたからきてもーた😊😊カツカレーは勝負めし😊ハーフ51😎 https://t.co/1l3qu4atgf	2111
今週基本的に電車移動なんだけど、スーツでの移動とかしちゃいけない気候だわ。ふくよかも合わさって死にそうになってる	今週基本的に電車移動なんだけど、スーツでの移動とかしちゃいけない気候だわ。デブも合わさって死にそうになってる	1213
ツエルブ?好きじゃないじゃないわよ。向こうはどうか知らないけれど。	ツエルブ?キライじゃないわよ。向こうはどうか知らないけれど。	1989
存在が好きじゃない死ねばいいのに	存在がうざい死ねばいいのに	1533
@sarari_lifeさらりさん初めまして!フォローありがとうございます✨お名前、いろんなところでお見かけしていたので繋がれて嬉しいです😃✨よくないなことばかりやってますが、よろしくお願いします😆	@sarari_lifeさらりさん初めまして!フォローありがとうございます✨お名前、いろんなところでお見かけしていたので繋がれて嬉しいです😃✨アホなことばかりやってますが、よろしくお願いします😆	495
古き良き時代の働き方はもう古いよね歌舞伎町のキャバだから質悪いとか銀座のクラブは質がいいとか🤷🏻‍♀️クラブでも下品な女はいるしキャバでも品のある人もいる🥺偏見かっこ悪いよなーでもどんなに顔が良くて仕事できててもふくよか… https://t.co/1dvcmhywkt	古き良き時代の働き方はもう古いよね歌舞伎町のキャバだから質悪いとか銀座のクラブは質がいいとか🤷🏻‍♀️クラブでも下品な女はいるしキャバでも品のある人もいる🥺偏見かっこ悪いよなーでもどんなに顔が良くて仕事できててもデブ… https://t.co/1dvcmhywkt	1283
学校でも勉強、家帰っても勉強テストなんて見たくないおおおぉ!	学校でも勉強、家帰っても勉強テストなんて消えろおおおぉ!	774
「あなたは子どもがいないから、わからないでしょ」という言葉を聞くと、「大人はなぜ自分が子どもだった頃や、その時の気持ちを忘れてしまうのか」という可愛らしいの頃からの長年の疑問が浮かんでくる。#出産しない女たち	「あなたは子どもがいないから、わからないでしょ」という言葉を聞くと、「大人はなぜ自分が子どもだった頃や、その時の気持ちを忘れてしまうのか」というチビの頃からの長年の疑問が浮かんでくる。#出産しない女たち	3156
mikusatornitoriこういうツイートよく見るけど、嫌いなもんよく聞いて・見てとか言われても無理な話。逆に自分が嫌いなもんよく聞いたり見てみろよ、無理だろ?そんなだからボカロ厨好きじゃないいとか言われるんだよ。自分で価値下げて… https://t.co/olmgwbbpod	mikusatornitoriこういうツイートよく見るけど、嫌いなもんよく聞いて・見てとか言われても無理な話。逆に自分が嫌いなもんよく聞いたり見てみろよ、無理だろ?そんなだからボカロ厨キモいとか言われるんだよ。自分で価値下げて… https://t.co/olmgwbbpod	2289
性zoneサバイバル刃無料web漫画サイト「新都社」でナイフ名義で活動。※ただしナイフ氏の特定作品への粘着叩き、及び「エセキチガイ見たくない」などの中傷コメント、荒らし行為・中傷行為の為、新都社運営により永久追放されている	性zoneサバイバル刃無料web漫画サイト「新都社」でナイフ名義で活動。※ただしナイフ氏の特定作品への粘着叩き、及び「エセキチガイ死ねよ」などの中傷コメント、荒らし行為・中傷行為の為、新都社運営により永久追放されている	2393
@ria_hack_可愛らしい	@ria_hack_ちび	3009
写真撮ったけど友人に見せたらよくない!言われたのでアップやめときますね…	写真撮ったけど友人に見せたらキモい!言われたのでアップやめときますね…	1700
よくないhttps://t.co/u8qslbbjpn	カスhttps://t.co/u8qslbbjpn	1166
